time,Panel_1_C_p,Panel_1_F1,Panel_1_F2,Panel_2_C_p,Panel_2_F1,Panel_2_F2,Panel_3_C_p,Panel_3_F1,Panel_3_F2
1954,17.8229105535202,0.885534174132332,3.2659827152391e-05,18.0791990723367,1.19340092833594,2.96215815852302e-05,17.5979065966575,1.22493435926742,2.9256145906576e-05
1955,17.8296564608852,0.887809600820501,3.24897323148174e-05,18.0809301882147,1.19391946524535,2.9465048775916e-05,17.5982298244171,1.22506129371718,2.91013162040538e-05
1956,17.8367430025907,0.890074840682883,3.23205050044759e-05,18.0824575214979,1.19443461399912,2.93093393747899e-05,17.5985490460778,1.22518935033286,2.89473049786633e-05
1957,17.8438626080717,0.892329612545667,3.21521409772302e-05,18.0827964976031,1.19494284267915,2.91544490658963e-05,17.598864664266,1.22531893752328,2.87941079164659e-05
1958,17.8502163677987,0.894573214015144,3.19846360050189e-05,18.0841688152447,1.1954521403979,2.90003736346593e-05,17.5991738472603,1.22544445750785,2.86417206822449e-05
1959,17.8567950008208,0.896806542596666,3.1817985891064e-05,18.0857297686299,1.1959594780806,2.88471088125113e-05,17.5994769789805,1.22556631515688,2.84901390076157e-05
1960,17.8638255463368,0.899029797623404,3.16521864522161e-05,18.086230620893,1.19646037339442,2.86946503429419e-05,17.5997791143998,1.225693642213,2.83393587091525e-05
1961,17.8701483695281,0.901241965196296,3.14872335152863e-05,18.0874379361456,1.19696118445303,2.85429940647966e-05,17.6000795211449,1.22582479167957,2.81893755480343e-05
1962,17.8758403215992,0.90344313374445,3.13231229342265e-05,18.0886511733609,1.19745940017694,2.83921357783152e-05,17.6003712278504,1.22594648928242,2.80401852243739e-05
1963,17.8824817520051,0.905634760977828,3.11598505918156e-05,18.0893166438274,1.19795303732351,2.82420713088834e-05,17.6006557111708,1.22606122909185,2.7891783574124e-05
1964,17.8894374258999,0.907816268581126,3.0997412374412e-05,18.0904961892239,1.19844592145802,2.80927965419905e-05,17.6009437004808,1.22618883007066,2.77441665765413e-05
1965,17.8947465840405,0.9099858504818,3.08358041779923e-05,18.0915855019719,1.19893588861669,2.79443073444782e-05,17.601231331083,1.22632183171548,2.75973300400931e-05
1966,17.9004346668811,0.912145442261676,3.06750219447656e-05,18.0921845244519,1.19942150944465,2.77965996093083e-05,17.6015060358022,1.22643650155464,2.74512696809485e-05
1967,17.9072350610016,0.914295764474179,3.05150616262849e-05,18.0933249536124,1.19990650002292,2.76496692841129e-05,17.6017795726659,1.22655463896685,2.73059815568338e-05
1968,17.9128228347325,0.916434590699055,3.03559191708309e-05,18.0946042209415,1.20038942284994,2.75035123037408e-05,17.6020542012562,1.22668027804238,2.71614616216095e-05
1969,17.918153024025,0.918562877184679,3.01975905684759e-05,18.0949537453638,1.20086644705694,2.73581246085094e-05,17.6023212919493,1.22679705166853,2.70177057094003e-05
1970,17.9242705107162,0.920681655167549,3.00400718278999e-05,18.0958327585073,1.2013428260205,2.72135022179447e-05,17.6025863749942,1.22691514922496,2.68747098594638e-05
1971,17.9296827273835,0.922789502595668,2.98833589581759e-05,18.0974869503414,1.20181945251962,2.70696411440018e-05,17.6028496686627,1.22703480669578,2.67324700633253e-05
1972,17.9349930247369,0.924887030957287,2.97274480011677e-05,18.0980205364745,1.20228952132168,2.69265373701934e-05,17.6031084962863,1.22715083711358,2.65909822967118e-05
1973,17.9407193600523,0.92697475116305,2.95723350159095e-05,18.0983776204136,1.20275643582794,2.67841869654026e-05,17.6033654414055,1.22726793088975,2.64502426234626e-05
1974,17.9459111173347,0.929051802026387,2.94180160697542e-05,18.1000125885234,1.20322543796354,2.66425860299544e-05,17.603620460344,1.22738585561275,2.63102470948434e-05
1975,17.951016540272,0.931118631140486,2.9264487257059e-05,18.1009125957877,1.20368929662484,2.65017306062318e-05,17.603871081709,1.22749983162865,2.617099175256e-05
1976,17.9565655385463,0.93317573366333,2.91117446901641e-05,18.1012265590319,1.20414855705047,2.63616168054855e-05,17.604119261979,1.22761339396623,2.60324727144629e-05
1977,17.9617270046794,0.93522239285103,2.89597844909681e-05,18.1025270263545,1.20460888943224,2.62222407905191e-05,17.6043671695193,1.22773048095377,2.58946861212378e-05
1978,17.9662922562793,0.937258459455282,2.88086028028979e-05,18.1032842053868,1.20506479777814,2.6083598675067e-05,17.6046128436582,1.22784728836399,2.57576280830297e-05
1979,17.971600319093,0.93928516415646,2.86581957960214e-05,18.1038519570218,1.20551756607446,2.59456866344338e-05,17.6048514910637,1.22795469277982,2.56212946960229e-05
1980,17.9772283415583,0.941302146873295,2.85085596473554e-05,18.1049745628771,1.20596988436027,2.58085008720578e-05,17.6050888683956,1.22806339889841,2.54856822056064e-05
1981,17.9814338536123,0.943307847873532,2.83596905435017e-05,18.105597597378,1.20641796788055,2.56720375716683e-05,17.6053301511279,1.22818303430496,2.53507868694209e-05
1982,17.9859471363059,0.945303903881662,2.82115847094799e-05,18.1062420544787,1.20686370237386,2.55362929708014e-05,17.6055693881662,1.22830229940032,2.52166048305192e-05
1983,17.9917433227494,0.947291262778409,2.80642383829648e-05,18.1073584917118,1.20730871989026,2.54012633247248e-05,17.6057973408207,1.22840370627457,2.50831322128107e-05
1984,17.9963866495065,0.949267641593498,2.79176477976784e-05,18.1079735563542,1.20774952921245,2.52669448774977e-05,17.6060270147715,1.22851165169317,2.49503654276946e-05
1985,18.0004485550108,0.951233624915473,2.77718092233768e-05,18.108395065821,1.20818724862078,2.51333339198258e-05,17.6062610490077,1.22863102174257,2.48183007808956e-05
1986,18.0056720220353,0.953190915680508,2.76267189540476e-05,18.1095916144427,1.20862537382097,2.50004267753091e-05,17.6064866065946,1.2287375258938,2.46869344137951e-05
1987,18.010173002542,0.955137728322744,2.74823732780619e-05,18.1106144797125,1.20906050261151,2.48682197461639e-05,17.6067101557375,1.22884328311202,2.45562627171642e-05
1988,18.0144139735878,0.95707454660224,2.73387685154653e-05,18.1105689949438,1.20948942566884,2.47367091549177e-05,17.606934636484,1.22895376243894,2.44262820587302e-05
1989,18.0192058538141,0.959002177567889,2.71959010051693e-05,18.1115312219325,1.20991962688404,2.46058914046032e-05,17.6071549639898,1.22905928855434,2.429698873118e-05
1990,18.0234228970025,0.960919587026197,2.7053767091217e-05,18.1131468705208,1.21034984221189,2.44757628664822e-05,17.6073742899637,1.2291657420456,2.41683791430417e-05
1991,18.0277084655261,0.962827415608067,2.69123631449613e-05,18.1131572520565,1.21077194974869,2.43463198913311e-05,17.6075926912287,1.22927319921697,2.4040449685878e-05
1992,18.0323263727631,0.964725934564398,2.67716855520593e-05,18.1137478859637,1.21119383091669,2.42175589398505e-05,17.6078078932121,1.22937729883846,2.39131967431916e-05
1993,18.036354509761,0.966614341396126,2.66317307082439e-05,18.1151929335457,1.21161648524219,2.40894764517914e-05,17.6080219891022,1.22948193137303,2.37866167676536e-05
1994,18.0403926956648,0.968493218260241,2.64924950342163e-05,18.1154178784661,1.21203244955221,2.39620688376751e-05,17.6082357346232,1.22958846314272,2.3660706215239e-05
1995,18.0450356073847,0.970363124223262,2.63539749669246e-05,18.1160920047344,1.21244774948009,2.38353326021319e-05,17.608446713147,1.22969227258749,2.35354615246554e-05
1996,18.0492021240552,0.972223123238094,2.62161669508641e-05,18.117073693932,1.2128618862595,2.37092642313079e-05,17.6086536718505,1.22979093558362,2.34108791668162e-05
1997,18.0525497642839,0.974072940697166,2.60790674508626e-05,18.1174313250316,1.21327151376205,2.35838602137269e-05,17.6088618755381,1.22989435252118,2.3286955703692e-05
1998,18.0570339264362,0.975914410241402,2.59426729603966e-05,18.1182155435848,1.21368042893292,2.34591170953453e-05,17.6090717072759,1.23000319652548,2.31636876610958e-05
1999,18.0619174495068,0.977746878431113,2.58069799745009e-05,18.1190639575813,1.21408733738675,2.33350314119855e-05,17.609277085035,1.23010591701184,2.30410715113025e-05
2000,18.0649777272964,0.979568309931139,2.56719849963233e-05,18.1193691673236,1.21449006219373,2.32115997125842e-05,17.6094780677751,1.23020257764139,2.29191038133742e-05
2001,18.0688606291079,0.981381232357684,2.55376845718269e-05,18.120147739162,1.21489227596958,2.30888185954413e-05,17.6096808348937,1.23030483312094,2.27977812117049e-05
2002,18.0736863777788,0.983185793291049,2.54040752490058e-05,18.1212111165004,1.21529331078592,2.296668465303e-05,17.609881765676,1.23040577960567,2.26771002607487e-05
2003,18.0769311227372,0.984979624037921,2.52711535772508e-05,18.1213305997004,1.21568875219766,2.28451944754363e-05,17.6100798358372,1.23050343571001,2.25570575615625e-05
2004,18.0807510919895,0.986764820969475,2.51389161477486e-05,18.1217779302635,1.21608319208076,2.27243447181711e-05,17.6102780065341,1.23060337631943,2.24376497763793e-05
2005,18.0847829525128,0.98854107158173,2.50073595535596e-05,18.1232251816208,1.2164790630624,2.26041320424511e-05,17.6104743594734,1.230701925301,2.23188735322081e-05
2006,18.0882069862543,0.990307636229901,2.48764804011275e-05,18.1237581216808,1.21686947930504,2.24845530778129e-05,17.6106684305286,1.23079816656142,2.22007254895479e-05
2007,18.0920779786641,0.992065543644922,2.47462753226216e-05,18.1236422234856,1.21725540737808,2.23656045123878e-05,17.6108625334094,1.23089645332962,2.2083202356023e-05
2008,18.0957366971823,0.993814216684392,2.46167409568268e-05,18.1249715395133,1.2176444073544,2.2247283085394e-05,17.6110559122992,1.23099531803073,2.1966300824e-05
2009,18.0991277342418,0.995553646310232,2.44878739613079e-05,18.1258747576782,1.21802974382104,2.21295854790377e-05,17.6112452786577,1.23108848804528,2.18500175766687e-05
2010,18.1029856472073,0.997284528173885,2.43596710129639e-05,18.1258802920539,1.21840972669728,2.20125084186887e-05,17.6114335435158,1.23118145749741,2.17343493797443e-05
2011,18.1066253124191,0.999006282128913,2.42321287972436e-05,18.1268861971942,1.21879121209921,2.1896048690287e-05,17.6116242230985,1.23128087398034,2.16192930219836e-05
2012,18.1095753481025,1.00071852514364,2.41052440161154e-05,18.1274526142231,1.21916901789231,2.17802030350443e-05,17.611814363725,1.23138109818778,2.15048452419942e-05
2013,18.113355700789,1.00242266738113,2.39790133963983e-05,18.1278313957729,1.21954406310629,2.16649682419397e-05,17.6119967236324,1.23146834043257,2.13910027513818e-05
2014,18.1175271940759,1.00411834182945,2.38534336707293e-05,18.1287070870239,1.21991882788859,2.15503411243483e-05,17.6121788326447,1.23155688677892,2.12777624312216e-05
2015,18.1201086942558,1.00580377331937,2.37285015795677e-05,18.1291096181101,1.22028982437769,2.14363184822213e-05,17.6123673257517,1.23165933627695,2.11651211691587e-05
2016,18.1233094909344,1.00748104298424,2.36042138988724e-05,18.1295963963027,1.22065907341211,2.13228971594871e-05,17.6125527738719,1.23175772029406,2.10530757057513e-05
2017,18.1278594170899,1.00915086857023,2.34805674124442e-05,18.130504390673,1.22102780072914,2.12100740123829e-05,17.6127297430361,1.23184167127413,2.0941622839513e-05
2018,18.130661109198,1.0108103783236,2.33575589003455e-05,18.1308722188842,1.2213925509631,2.10978458903951e-05,17.6129106575512,1.23193482532057,2.08307595663697e-05
2019,18.1336909579932,1.01246147451231,2.32351851826142e-05,18.1311179629145,1.2217548419752,2.09862096836494e-05,17.6130913961813,1.23202930691164,2.07204827311879e-05
2020,18.1375778637405,1.01410478597815,2.31134430874751e-05,18.132184381765,1.22211808337788,2.08751623074086e-05,17.6132675865798,1.23211676225578,2.06107891930691e-05
2021,18.1403748136912,1.01573850816251,2.29923294454547e-05,18.1330231677366,1.22247850636739,2.07647006582266e-05,17.61344474617,1.23220768885576,2.05016759264006e-05
2022,18.1436774474575,1.01736418509385,2.28718411191221e-05,18.1327013790753,1.22283275640042,2.06548216508531e-05,17.6136205166829,1.23229756900374,2.03931398431757e-05
